,p.HS1,p.S1H,p.S1S2,p.HD,rr.S1,rr.S2,c.H,c.S1,c.S2,c.Trt,u.H,u.S1,u.S2,u.Trt,Cost_NoTrt,Cost_Trt,QALY_NoTrt,QALY_Trt,ICER
120,0.151730802,0.495441206,0.112273897,0.004002923,2.990364836,9.807636264,2055.235502,3854.227551,13927.999,8616.788891,0.999007847,0.732104425,0.477933701,0.947174041,79488.16185,130599.0361,15.89399974,16.50272851,83963.2966
121,0.133666572,0.551661166,0.096457334,0.002845366,2.986745323,10.00709507,2041.180099,3733.676393,14812.85154,13468.50454,0.994323451,0.756197953,0.477230861,0.987359333,77013.22721,147925.8208,16.9754377,17.58384382,116554.7009
122,0.166072538,0.496458125,0.108011213,0.006272248,2.945471749,9.953539052,1993.199999,3970.372332,12897.82858,11456.9694,0.996345346,0.742172002,0.465798942,0.941159784,68782.82165,132348.1911,14.98907031,15.5682235,109755.7089
123,0.108029976,0.493968877,0.101326652,0.004213587,3.016591953,10.24159136,1888.313368,4162.249251,14745.55487,11314.18725,0.989944908,0.746833434,0.495870826,0.944507126,68333.17146,119302.2596,16.68313917,17.14159727,111175.0189
124,0.159029004,0.552881903,0.110592149,0.003619531,3.062873169,10.00386649,1952.607463,3830.899555,15034.849,10557.22863,0.992004976,0.770084064,0.452686938,0.928243559,81624.16848,143641.6359,16.05442645,16.49650561,140285.8907
125,0.107518231,0.568527909,0.102488942,0.003274147,3.024190422,9.871230248,1959.543469,4259.715426,14774.50416,13499.88123,0.995637067,0.759539379,0.529011836,0.957967287,70690.16654,129906.0016,17.37203884,17.80151498,137879.221
126,0.141551584,0.53167335,0.088033735,0.004547247,2.994140305,9.902632638,1840.02099,3797.727952,14121.52991,11077.00937,0.9873306,0.775877821,0.508209192,0.976667353,66793.0755,122493.2447,16.4019673,16.95893936,100005.3195
127,0.135318441,0.560133793,0.104898709,0.005007307,2.983450803,9.98630127,2028.098037,3903.202369,15206.47461,11330.37316,0.998517952,0.777629456,0.497917532,0.947371599,72010.87787,126519.4781,16.31985733,16.74061816,129547.7061
128,0.131946254,0.504289852,0.111555996,0.004971509,3.013112465,9.696278617,1810.619232,4601.057512,13591.44809,12090.54045,0.987862677,0.755596393,0.533746226,0.916549334,69917.28954,131540.2708,16.03101623,16.43784426,151471.8173
129,0.148378112,0.585209664,0.101592311,0.007319032,3.020863946,10.27280485,1776.051144,3985.60115,16349.20859,14037.63439,0.98850045,0.777733147,0.493747165,0.926970928,64278.90538,126699.5702,15.40586484,15.77862441,167455.5649
130,0.096665689,0.468226952,0.110374644,0.004851081,3.003811718,10.19185839,1976.272836,4072.04102,14356.98538,12017.67043,0.991548278,0.750636209,0.488568846,0.932556631,66509.43138,117284.8084,16.54781301,16.93526447,131049.6463
131,0.189415031,0.526950771,0.103704176,0.003921382,3.009341492,10.380355,2126.583048,4465.606216,15382.27772,11383.50652,0.982519683,0.71836182,0.474514853,0.991449273,89308.12585,163126.9725,15.33236687,16.21447649,83684.43675
132,0.10385688,0.480780069,0.102463534,0.006364542,2.968723079,9.864819869,1917.389967,3772.564434,12750.08088,13173.56715,0.987312643,0.737076574,0.578891011,0.954520056,58060.95387,111355.0946,16.19331416,16.67153485,111442.5671
133,0.137086488,0.524627931,0.107531362,0.00399771,3.036055636,9.818850445,1960.317208,4013.359044,13888.43015,11327.51929,0.995151271,0.761945762,0.482758831,0.943600305,73927.79158,134312.0859,16.3442975,16.81885997,127242.0361
134,0.119272501,0.584215491,0.102051395,0.00444157,3.001273132,10.17719304,2097.78305,4068.002846,14622.35378,11315.43189,0.994417092,0.774604397,0.472497413,0.957695609,69619.95845,119078.3104,16.73508159,17.14798961,119780.5548
135,0.129260043,0.481974801,0.118588354,0.003970061,2.943027392,10.13505432,1923.665065,4010.396429,14488.35018,11072.18285,0.99929241,0.734692035,0.461091879,0.946615538,77228.26783,137662.0165,16.11550944,16.65529208,111959.4144
136,0.150498715,0.447016075,0.092133645,0.004774385,3.068477253,9.975247275,2281.962682,4019.371255,12676.93327,13614.13845,0.986672122,0.757079737,0.538705498,0.928997743,73518.10738,151177.211,15.85962706,16.39189151,145903.2322
137,0.114550275,0.585986263,0.085779739,0.005750011,3.01784914,9.488229198,1957.348747,3354.448649,12900.49641,14258.89666,0.998934604,0.770483738,0.500560897,0.937261044,56520.36611,111634.2604,16.77203817,17.14309959,148530.3803
138,0.163477066,0.52258009,0.101004254,0.003279834,2.983638813,9.867268177,2112.209225,3613.200822,14169.83957,11308.01015,0.999486534,0.728772372,0.508237996,0.931746762,81661.817,151218.3726,16.31167364,16.92602486,113219.5281
139,0.149469409,0.517131001,0.106746022,0.005836689,3.038014497,9.976919997,1975.521866,4228.69829,12354.58433,10466.49366,0.983972558,0.71166397,0.538660427,0.956692962,66334.43284,120442.8926,15.41189317,16.07372476,81755.63127
140,0.141079766,0.519552129,0.095928364,0.006501912,3.037811567,9.995255724,2104.109968,3489.612274,15096.93137,10500.82881,0.995484838,0.72466036,0.529984284,0.970519554,67198.05218,116689.4063,15.66560181,16.31584754,76111.77184
141,0.124392397,0.536919183,0.108787915,0.005828023,2.960660057,9.999089507,2139.767202,3913.748839,16627.5405,11665.44595,0.998307508,0.729969203,0.481238276,0.962997173,73423.04714,125863.9058,15.98917491,16.5337709,96293.14122
142,0.108905199,0.47942788,0.130044923,0.005197705,3.016142264,10.00994712,2042.053583,3676.038085,14061.2266,13947.30449,0.989834269,0.755780185,0.503479195,0.94558739,70128.4908,135092.5307,16.02709907,16.4377121,158212.3191
143,0.120394235,0.49679586,0.103969377,0.003178728,3.000600056,10.16069886,1776.375006,4370.123439,14101.11924,12568.36251,0.999365006,0.7458359,0.490043001,0.965726375,72706.60922,137673.1556,16.88690312,17.44165245,117109.7342
144,0.182448253,0.514796101,0.107338169,0.006109138,2.99025675,10.02089265,2032.091909,4442.543223,16077.45672,12475.33918,0.998997458,0.772292146,0.536887687,0.971298992,81074.72693,153523.0633,15.17513119,15.77998847,119777.5706
145,0.132785222,0.502938379,0.109798972,0.0041812,2.987215453,10.08034694,1959.825886,3836.215163,13671.66312,12149.89462,0.994074073,0.775757228,0.488182163,0.932923926,72358.25536,136591.391,16.28715298,16.6942125,157797.8956
146,0.11180654,0.518453409,0.106686014,0.004191431,3.012985532,9.89906466,2087.321091,4294.872168,13648.87281,12169.3348,0.999667828,0.801775939,0.474609413,0.925420451,70275.53647,126052.7387,16.85021137,17.1326101,197512.2282
147,0.162688111,0.481735062,0.111895674,0.007255669,2.969627448,10.0753657,2165.948265,3800.841676,14572.52368,12547.28612,0.994151732,0.756726118,0.505662113,0.941080637,71811.20367,138608.5247,14.75157858,15.27346601,127991.8182
148,0.143277966,0.489586769,0.083903869,0.00371252,2.964285775,10.08299377,1896.88704,3588.128597,16100.04313,12735.75106,0.985222336,0.773027747,0.460854192,0.961264122,75196.08566,144628.2265,16.43240003,16.99767006,122830.0415
149,0.178220715,0.430372497,0.103871071,0.005656322,3.001450521,9.86255303,1907.673429,3877.702536,15944.30501,12806.6254,0.994644196,0.754273134,0.519109173,0.954775288,81808.91456,162700.4449,14.95946531,15.62105689,122268.0775
150,0.132840304,0.420549194,0.092511961,0.006781127,2.926870499,9.989684003,1574.798368,4000.727159,17492.78298,13275.22504,0.990359771,0.715957943,0.492510883,0.986479559,67633.47489,133352.9208,15.27113264,16.0402859,85443.88908
151,0.142823334,0.489726815,0.114022277,0.003212843,3.007918972,9.980295546,1783.815199,3950.898488,16311.96254,11793.31501,0.996685535,0.755457315,0.466832557,0.949040402,86251.18559,156928.6625,16.25560854,16.79065758,132095.3264
152,0.110680782,0.41292381,0.101544027,0.003709935,3.000786401,10.08716593,1952.266007,3968.559124,13650.92686,13218.96914,0.995042276,0.769033945,0.493434727,0.92518932,71742.57531,140288.6024,16.65301441,17.06079489,168095.4063
153,0.145908827,0.445823529,0.099815597,0.006372344,2.988860145,9.770264579,2032.16827,4124.033125,15370.12669,9390.190692,0.988578556,0.738137337,0.492340381,0.988989656,73276.81021,122977.7491,15.18820405,15.91270677,68600.07156
154,0.156051152,0.514506067,0.109608407,0.006267058,2.985260825,9.892553161,1698.143852,3967.35537,14664.13861,12932.71652,0.994536268,0.749657864,0.533389695,0.968012695,68263.44534,136318.0411,15.36066908,15.95928964,113685.6982
155,0.153055886,0.477082319,0.107294567,0.004627657,3.005142593,10.09013597,2031.137388,4416.398997,15782.12511,11530.86811,0.993954471,0.739826835,0.520123135,0.948384285,83119.0214,149931.4414,15.7427163,16.34885944,110225.4824
156,0.163692223,0.489001615,0.123641455,0.004597922,2.994988945,10.15303505,1643.247932,4371.700383,16329.58588,13945.45126,0.987137831,0.716924338,0.461276196,0.952208561,85513.132,171346.5096,15.05787697,15.72922853,127851.6098
157,0.14780393,0.478349664,0.093725609,0.005708358,3.021623199,10.2029082,2208.995207,3525.776591,16255.30739,10824.44523,0.998045481,0.745010783,0.471196552,0.937299126,75281.54342,131754.0808,15.63264812,16.19043476,101243.9769
158,0.14064053,0.479210872,0.104909882,0.004923447,3.038700828,10.06917793,2390.772315,3811.037689,16184.47119,10353.75347,0.980160389,0.719909088,0.46039704,0.94514661,82787.90049,138327.4572,15.50166051,16.12189989,89545.3576
159,0.14900847,0.426311017,0.104069898,0.003585243,3.033192673,9.984338165,2033.114097,4521.654202,14054.99924,11109.58446,0.981177548,0.731151201,0.429836782,0.94346863,83871.83988,154002.2367,15.55038751,16.20779117,106677.8319
160,0.174689437,0.504298433,0.117951556,0.004544355,2.927038329,9.875073674,1756.226109,4109.30931,14762.23883,12007.33293,0.991592177,0.71150313,0.468482087,0.955042127,81685.53238,157450.5945,15.12601961,15.85151821,104431.7142
161,0.183495106,0.506265678,0.104225828,0.004628057,3.02188352,10.40316734,1863.906927,3461.451323,13067.68406,11501.6595,0.9954896,0.733986661,0.501947424,0.971858734,72551.8392,144362.326,15.37417254,16.13119319,94859.34902
162,0.190706307,0.594214814,0.103125816,0.007702728,2.981379882,10.02285587,1927.215112,4814.501862,13525.55814,13593.04724,0.990913185,0.753025199,0.480193286,0.930254267,66803.14308,136882.5829,14.64590866,15.15598487,137390.1381
163,0.116079559,0.447443775,0.104349617,0.005523642,2.976347207,9.921204143,1786.461706,3769.115701,15817.86844,11355.05496,0.996235181,0.737620415,0.509121829,0.949721762,68427.71648,122263.3163,16.04935786,16.57742847,101947.7298
164,0.181836395,0.472367239,0.092220793,0.004599326,3.037691863,9.700910136,1811.137988,3998.051513,15044.21682,14150.83858,0.990383018,0.746206608,0.495049552,0.960067078,78919.19242,168687.2874,15.47364572,16.1998732,123608.7817
165,0.156420091,0.470385765,0.09845913,0.005754731,3.016755345,9.774740136,2070.380682,4182.104231,14577.39383,12644.94902,0.998277627,0.792955041,0.485335673,0.954617171,74477.61738,144463.0054,15.57239391,16.05487153,145054.1627
166,0.10947598,0.451714448,0.100599561,0.006980916,3.023182404,10.03887311,2133.908117,3523.391429,15765.07485,10896.21403,0.98591881,0.735288246,0.560211446,0.943332047,65595.56762,111294.2743,15.76805057,16.25542937,93764.24867
167,0.165734798,0.480681337,0.104576282,0.005417675,2.984035549,10.1762752,1993.969347,3825.296994,14959.95975,12271.11577,0.999754301,0.7738165,0.504583235,0.91038262,76490.37962,147655.8717,15.47047552,15.88336609,172359.2092
168,0.145506336,0.446273619,0.105748481,0.003649296,3.017477551,10.20769669,1834.011576,4061.086921,14644.58646,12636.1521,0.995024227,0.742549527,0.496016355,0.961235864,80102.25872,156772.864,16.04617427,16.69568927,118042.8553
169,0.201995679,0.483167604,0.110318626,0.004858424,2.983366391,10.04729941,1881.186686,3941.741337,14233.41032,11968.02937,0.987549328,0.744340583,0.50443843,0.885575776,82220.18607,163323.2227,14.83910404,15.31200362,171501.6046
170,0.128844618,0.473339433,0.097905104,0.006882634,2.991173289,10.15617999,2167.549204,3935.292818,15856.80625,12807.71654,0.988681916,0.74262073,0.50951514,0.978723087,69360.89605,127983.5259,15.5008228,16.11020197,96200.57993
171,0.137998188,0.492038889,0.101373299,0.005560176,3.037330547,9.923183701,1650.271295,3730.552839,15802.0636,9516.451018,0.975201853,0.777209351,0.546229721,0.922330792,68292.05419,116302.3571,15.7552972,16.14455107,123339.3076
172,0.124481294,0.538839289,0.092018587,0.008359127,3.010432594,9.742159752,2061.014017,3933.094489,14914.41633,12368.75694,0.993743512,0.788887428,0.480676249,0.957323326,59720.30824,108105.7979,15.61414569,16.00705683,123146.1396
173,0.144992826,0.536211708,0.104219342,0.003122794,2.993488734,10.3482235,2425.354866,4519.696435,16263.52872,10707.60079,0.990111703,0.758089773,0.487329878,0.954730224,91660.50353,152269.2561,16.51785757,17.05833322,112139.655
174,0.161966678,0.56455398,0.106739893,0.005204558,3.012912323,10.18470266,1852.1188,3615.648259,14490.49306,12470.88295,0.998337164,0.722341683,0.505884311,0.956158509,70697.09222,137547.2049,15.68760144,16.33146353,103826.7572
175,0.12977902,0.525543554,0.095959308,0.002442727,2.967818435,10.18765502,1917.799773,4274.67324,15725.99215,11383.83913,0.993438487,0.779785275,0.529586683,0.961475826,80873.75351,142314.4426,17.29657229,17.78184369,126610.9833
176,0.176201412,0.456005205,0.098516347,0.007722536,2.95853752,9.784991461,1653.313765,3706.57695,14730.59596,12966.24972,0.972572541,0.767040107,0.520907752,0.96007799,65212.9307,137059.8842,14.37594198,14.9822953,118490.2454
177,0.121142251,0.474070713,0.111742045,0.00515619,2.98057126,10.00047178,1830.049272,3447.661738,15628.78949,13741.00892,0.990674279,0.779317866,0.500447858,0.915641236,70431.08062,137639.3216,16.06542948,16.40006823,200838.1858
178,0.200909237,0.390598191,0.108975052,0.004257198,3.040802148,9.579186089,1635.757658,4382.885461,16618.88369,12030.80545,0.999164381,0.750918903,0.531697217,0.916150789,98357.10534,190148.6029,14.96548332,15.57287987,151122.8511
179,0.122024475,0.439304802,0.112623509,0.003849533,3.076825046,10.12397864,2263.636293,3826.696729,16085.78175,13481.92487,0.999962543,0.726611237,0.51360512,0.938207398,85186.40412,158767.6257,16.34170827,16.89395588,133239.5466
180,0.162277441,0.52149546,0.088568669,0.006867806,3.003698679,9.809569833,1885.755242,4206.99327,13903.97201,12808.90584,0.994284598,0.761551954,0.522995732,0.954663109,64461.08496,128919.9291,15.44153201,16.00859193,113672.0153
181,0.139345652,0.532565022,0.107800655,0.004824552,3.024361019,9.954765614,2564.128034,3916.153459,15957.99345,12585.89292,0.990614153,0.720200561,0.493379676,0.955772157,83767.97086,148201.9868,15.92172342,16.52989133,105947.7405
182,0.16219711,0.573708385,0.102371079,0.006458636,2.959988219,9.790489993,2258.489733,4291.241905,16134.15776,12157.32339,0.998433271,0.756565276,0.545007088,0.932961267,76616.8628,137567.0596,15.61137861,16.08959202,127453.9673
183,0.14072576,0.455807907,0.115844069,0.003855216,2.996046651,10.17387291,1781.307132,4443.968506,15438.9575,12350.12091,0.977768518,0.74362356,0.431439214,0.983623481,83020.21327,156282.6481,15.53859341,16.20712376,109587.2978
184,0.170543276,0.424644572,0.09565138,0.007451416,3.008661301,10.06244998,1978.564111,4025.727788,15690.20912,15164.01275,0.987904773,0.746652282,0.505039042,0.946069548,72297.11542,157396.5873,14.4952073,15.13719931,132555.3455
185,0.166390517,0.589731423,0.10258681,0.004938569,3.061108515,9.548691047,1850.40636,3990.897445,14608.23069,11497.90038,0.993233645,0.729993108,0.528652177,0.977345651,72775.78307,135041.9561,15.88763257,16.57618381,90430.70374
186,0.14961678,0.530813252,0.119218052,0.005034251,2.976400153,9.96815488,1951.969692,3979.666755,15526.30099,12213.97395,0.996433839,0.742921303,0.456500602,0.94325311,78436.90302,144917.611,15.5559136,16.08006233,126835.5779
187,0.165383941,0.510826322,0.106142924,0.006391368,3.024376901,9.817663153,1764.031617,3828.025502,14031.46755,13862.89679,0.970180589,0.752763089,0.488999119,0.973538046,67515.62038,142655.2754,14.82470423,15.45860175,118535.9666
188,0.145348909,0.485382503,0.108150364,0.006871054,3.015222238,9.843603381,1960.201564,4085.828045,13720.60124,12956.82972,0.994498803,0.738858694,0.476797976,0.922016818,66726.31297,131729.722,15.10952894,15.59985286,132572.3802
189,0.162550106,0.616224092,0.124738757,0.003344017,3.025377425,9.888730786,2029.326299,3563.28085,15025.56355,10923.55217,0.984542481,0.779518289,0.538701669,0.969570698,84871.98322,149509.5705,16.30500629,16.79887485,130880.1419
190,0.138819471,0.497010033,0.121857576,0.005187315,2.956207426,9.953703823,2021.382921,4034.6969,13905.62319,12455.71619,0.995406859,0.755387247,0.489620127,0.958222866,74138.97487,140599.5115,15.65772802,16.1749961,128483.7387
191,0.18198556,0.534130217,0.112210085,0.009744933,2.998808049,10.29448068,2058.676109,4156.279451,15530.86109,11379.42547,0.983943263,0.759164677,0.531570455,0.951483489,66513.24015,121899.7983,13.91275845,14.44464954,104131.3888
192,0.204601162,0.503414903,0.102084156,0.003090035,3.012674856,9.971403558,1838.893586,4188.542962,14292.77037,12465.28965,0.990488228,0.738820107,0.530351289,0.926072617,89228.84604,179931.9304,15.7633391,16.42145894,137821.5323
193,0.141337173,0.485724072,0.118126923,0.00479565,2.975489188,10.16106171,1950.354457,4181.374104,14660.83939,14044.22183,0.986325313,0.732469738,0.510796101,0.93339755,77192.25918,154609.4886,15.62161234,16.15433166,145324.613
194,0.115469191,0.551407441,0.104848923,0.009820818,3.008111197,10.29231539,1791.816084,3963.436351,14733.55857,12994.46386,0.986724644,0.716107995,0.490521897,0.931740625,52612.7595,98055.55324,15.02562507,15.47082789,102072.1143
195,0.169710255,0.540131842,0.109749482,0.00327159,2.976250672,10.10465271,2028.322535,3799.784701,14077.72432,9418.553819,0.991481476,0.782008068,0.533124845,0.953160967,83157.93259,142541.8411,16.28940674,16.79791986,116779.5008
196,0.148724379,0.559646894,0.086069642,0.005500686,2.959750028,10.09118256,1910.387104,4164.867934,13294.79262,13301.8193,0.98995198,0.732294807,0.497633116,0.947547618,63745.54734,127708.101,16.00565103,16.59984676,107645.5979
